"Date of Download: 2023-05-24_16:27:46"
"Search Parameters: Data Level:all  Trait List:  Trial List:10649,11057,11213,10794  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5382008","202238BCEPR_cere_rep2_COL2215_93","2","2","93","9","8","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748069","GM12370A-2","","plot","5382043","202238BCEPR_cere_rep2_GM12370A-2_83","2","2","83","7","8","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748257","GM12421A-2","","plot","5382036","202238BCEPR_cere_rep2_GM12421A-2_57","2","2","57","2","9","test","","","","","","","28.631185638742","","210","13.2440476190476","4.45","5","1","9","","5","3","","","2","3","","2","","","","","3875","282","0","4","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748371","GM12569A-9","","plot","5382029","202238BCEPR_cere_rep2_GM12569A-9_61","2","2","61","3","6","test","","","","","","","30.5131744604316","","250","7.44047619047619","2.5","5","1","4","","5","2","","","3","3","","3","","","","","2425","201","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3944070","GM6302A-31","","plot","5382027","202238BCEPR_cere_rep2_GM6302A-31_67","2","2","67","4","9","test","","","","","","","24.5394736842105","","280","8.18452380952381","2.75","5","1","4","","5","2","","","3","3","","2","","","","","2600","130","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","154913","SM2775-4","","plot","5382048","202238BCEPR_cere_rep2_SM2775-4_96","2","2","96","10","10","check","","","","","","","42.3722222222222","","150","6.84523809523809","2.3","3","1","0","","5","2","","","2","3","","4","","","","","2150","305","0","2","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748108","SM5908A-2","","plot","5381973","202238BCEPR_cere_rep2_SM5908A-2_81","2","2","81","7","6","test","","","","","","","28.6869294605809","","190","7.88690476190476","2.65","5","1","6","","5","3","","","3","3","","2","","","","","2600","190","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748380","SM5950A-4","","plot","5382020","202238BCEPR_cere_rep2_SM5950A-4_98","2","2","98","10","8","test","","","","","","","","","","","","3","","","","5","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748385","SM5950A-9","","plot","5381983","202238BCEPR_cere_rep2_SM5950A-9_71","2","2","71","5","6","test","","","","","","","32.6672364672364","","80","2.38095238095238","0.8","3","1","1","","5","3","","","2","3","","3","","","","","775","73","0","4","","","","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749174","SM6028A-5","","plot","5382022","202238BCEPR_cere_rep2_SM6028A-5_78","2","2","78","6","8","test","","","","","","","26.5166463785758","","170","5.50595238095238","1.85","3","2","1","","5","3","","","3","3","","3","","","","","1750","107","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749178","SM6045A-3","","plot","5381956","202238BCEPR_cere_rep2_SM6045A-3_84","2","2","84","7","9","test","","","","","","","25.2997328584149","","125","7.44047619047619","2.5","3","1","2","","5","3","","","3","3","","2","","","","","2375","129","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749192","SM6073A-2","","plot","5382051","202238BCEPR_cere_rep2_SM6073A-2_88","2","2","88","8","8","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749213","SM6089A-10","","plot","5381965","202238BCEPR_cere_rep2_SM6089A-10_60","2","2","60","2","6","test","","","","","","","25.2811074012243","","120","5.6547619047619","1.9","5","1","5","","5","2","","","2","3","","3","","","","","1900","103","0","3","","","","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749233","SM6107A-2","","plot","5382037","202238BCEPR_cere_rep2_SM6107A-2_51","2","2","51","1","6","test","","","","","","","27.8409991742361","","220","4.16666666666667","1.4","5","1","1","","5","2","","","3","3","","4","","","","","1300","89","0","5","","","","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749241","SM6119A-16","","plot","5382000","202238BCEPR_cere_rep2_SM6119A-16_99","2","2","99","10","7","test","","","","","","","23.5303964757709","","180","4.91071428571429","1.65","3","1","1","","5","2","","","2","3","","3","","","","","1425","63","0","2","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749255","SM6119A-9","","plot","5381961","202238BCEPR_cere_rep2_SM6119A-9_89","2","2","89","8","7","test","","","","","","","24.5394736842105","","180","0.297619047619048","0.1","2","1","0","","5","3","","","1","3","","4","","","","","100","5","0","2","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749302","SM6142A-14","","plot","5381968","202238BCEPR_cere_rep2_SM6142A-14_58","2","2","58","2","8","test","","","","","","","25.8829371816638","","195","2.08333333333333","0.7","5","2","0","","5","3","","","2","3","","3","","","","","625","36","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749327","SM6163A-12","","plot","5382006","202238BCEPR_cere_rep2_SM6163A-12_63","2","2","63","3","8","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749337","SM6165A-5","","plot","5381985","202238BCEPR_cere_rep2_SM6165A-5_77","2","2","77","6","9","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749353","SM6174A-8","","plot","5381960","202238BCEPR_cere_rep2_SM6174A-8_66","2","2","66","4","10","test","","","","","","","26.9907827905587","","290","12.0535714285714","4.05","5","1","4","","5","1","","","3","3","","2","","","","","3575","228","3","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749356","SM6176A-10","","plot","5382011","202238BCEPR_cere_rep2_SM6176A-10_69","2","2","69","4","7","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749361","SM6176A-15","","plot","5382010","202238BCEPR_cere_rep2_SM6176A-15_80","2","2","80","6","6","test","","","","","","","32.1013067400275","","115","2.5297619047619","0.85","5","1","1","","5","3","","","4","3","","2","","","","","800","73","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749379","SM6217A-1","","plot","5382016","202238BCEPR_cere_rep2_SM6217A-1_95","2","2","95","9","10","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749387","SM6218A-12","","plot","5381959","202238BCEPR_cere_rep2_SM6218A-12_62","2","2","62","3","7","test","","","","","","","32.6237911702873","","120","4.61309523809524","1.55","2","1","3","","5","3","","","1","3","","3","","","","","1575","148","0","4","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749392","SM6218A-4","","plot","5382047","202238BCEPR_cere_rep2_SM6218A-4_76","2","2","76","6","10","test","","","","","","","28.9098765432098","","145","5.95238095238095","2","3","1","2","","5","1","","","3","3","","3","","","","","1925","143","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749420","SM6253A-4","","plot","5382005","202238BCEPR_cere_rep2_SM6253A-4_52","2","2","52","1","7","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749428","SM6267A-3","","plot","5381999","202238BCEPR_cere_rep2_SM6267A-3_79","2","2","79","6","7","test","","","","","","","29.7185798381163","","150","4.46428571428571","1.5","5","2","3","","5","3","","","3","3","","4","","","","","1475","116","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749453","SM6268A-3","","plot","5381984","202238BCEPR_cere_rep2_SM6268A-3_97","2","2","97","10","9","test","","","","","","","28.3072810836962","","220","6.84523809523809","2.3","3","1","1","","5","3","","","2","3","","2","","","","","2225","158","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749480","SM6276A-15","","plot","5381993","202238BCEPR_cere_rep2_SM6276A-15_68","2","2","68","4","8","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749490","SM6276A-25","","plot","5381982","202238BCEPR_cere_rep2_SM6276A-25_91","2","2","91","9","6","test","","","","","","","28.8287375415282","","310","2.82738095238095","0.95","3","1","0","","5","2","","","1","3","","4","","","","","325","24","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749469","SM6276A-3","","plot","5381994","202238BCEPR_cere_rep2_SM6276A-3_74","2","2","74","5","9","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749474","SM6276A-8","","plot","5382019","202238BCEPR_cere_rep2_SM6276A-8_64","2","2","64","3","9","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749505","SM6296A-2","","plot","5381998","202238BCEPR_cere_rep2_SM6296A-2_56","2","2","56","2","10","test","","","","","","","24.7903614457831","","185","1.78571428571429","0.6","3","3","1","","5","3","","","1","3","","3","","","","","525","27","0","2","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748468","SM6315A-16","","plot","5381967","202238BCEPR_cere_rep2_SM6315A-16_55","2","2","55","1","10","test","","","","","","","17.8085858585858","","160","0.148809523809524","0.05","2","1","0","","5","3","","","1","3","","4","","","","","100","1","0","1","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748479","SM6317A-1","","plot","5382017","202238BCEPR_cere_rep2_SM6317A-1_75","2","2","75","5","10","test","","","","","","","25.7023267838676","","165","2.97619047619048","1","5","1","0","","5","2","","","3","3","","4","","","","","1025","58","0","5","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748485","SM6319A-1","","plot","5381957","202238BCEPR_cere_rep2_SM6319A-1_53","2","2","53","1","8","test","","","","","","","25.8651193633952","","90","1.19047619047619","0.4","3","1","0","","5","3","","","3","3","","4","","","","","400","23","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748129","SM6369A-12","","plot","5382054","202238BCEPR_cere_rep2_SM6369A-12_72","2","2","72","5","7","test","","","","","","","26.879213483146","","158","1.63690476190476","0.55","5","1","0","","5","2","","","2","3","","3","","","","","475","30","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748140","SM6376A-10","","plot","5382014","202238BCEPR_cere_rep2_SM6376A-10_86","2","2","86","8","10","test","","","","","","","27.690639625585","","155","4.46428571428571","1.5","3","3","2","","5","4","","","3","3","","4","","","","","1375","93","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748145","SM6376A-15","","plot","5381990","202238BCEPR_cere_rep2_SM6376A-15_100","2","2","100","10","6","test","","","","","","","32.7585419734904","","130","4.46428571428571","1.5","3","1","2","","5","3","","","3","3","","3","","","","","1500","142","0","5","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748200","SM6376A-22","","plot","5382039","202238BCEPR_cere_rep2_SM6376A-22_90","2","2","90","8","6","test","","","","","","","27.2013839959738","","260","6.54761904761905","2.2","4","1","1","","5","2","","","3","3","","3","","","","","2125","138","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748201","SM6376A-23","","plot","5381996","202238BCEPR_cere_rep2_SM6376A-23_94","2","2","94","9","9","test","","","","","","","30.8475392448027","","130","8.63095238095238","2.9","5","1","4","","5","2","","","3","3","","2","","","","","2575","218","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748204","SM6376A-26","","plot","5382052","202238BCEPR_cere_rep2_SM6376A-26_85","2","2","85","7","10","test","","","","","","","25.8246383799421","","180","3.57142857142857","1.2","4","1","0","","5","3","","","3","3","","4","","","","","1100","63","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5382009","202238BCEPR_cere_rep2_SMB2446-2_73","2","2","73","5","8","check","","","","","","","29.9717391304347","","130","0.297619047619048","0.1","2","1","0","","5","3","","","1","3","","4","","","","","100","8","0","3","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","5381972","202238BCEPR_cere_rep2_TAI8_87","2","2","87","8","9","check","","","","","","","31.0611111111111","","145","5.6547619047619","1.9","3","1","2","","5","3","","","3","1","","3","","","","","1900","163","0","5","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6152524","202240BCEPR_cere_rep1_CG1141-1_16","1","1","16","4","1","check","","","","","","","35.5508225616921","","170","38.9880952380952","19.65","5","1","29","","10","3","","","5","1","","1","","","","","4775","520","0","9","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","6152522","202240BCEPR_cere_rep1_CM4919-1_2","1","1","2","1","2","check","","","","","","","34.2756450351837","","230","19.2460317460317","9.7","4","1","14","","10","2","","","6","3","","3","","","","","4275","438","0","10","","","1","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6152498","202240BCEPR_cere_rep1_COL2215_4","1","1","4","1","4","check","","","","","","","34.8050446998723","","100","28.2738095238095","14.25","5","1","14","","10","2","","","6","3","","1","","","","","3500","368","2","10","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6152519","202240BCEPR_cere_rep1_COL2215_7","1","1","7","2","2","check","","","","","","","35.8943238213399","","270","23.2142857142857","11.7","4","1","9","","10","","","","6","3","","2","","","","","3625","401","0","9","","","1","","1","CBB 3marchitez (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477484","GM11585-9","","plot","6152492","202240BCEPR_cere_rep1_GM11585-9_20","1","1","20","5","4","test","","","","","","","26.5109467455621","","320","20.0396825396825","10.1","5","2","14","","10","2","","","5","3","","2","","","","","3600","220","0","9","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2730287","GM11598A-7","","plot","6152488","202240BCEPR_cere_rep1_GM11598A-7_19","1","1","19","5","3","test","","","","","","","25.1681132075472","","190","6.74603174603175","3.4","5","2","1","","10","2","","","3","3","","3","","","","","2800","150","0","6","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477513","GM11601-5","","plot","6152507","202240BCEPR_cere_rep1_GM11601-5_10","1","1","10","3","2","test","","","","","","","35.4468172173385","","130","27.5793650793651","13.9","5","1","16","","10","2","","","4","3","","2","","","","","3700","401","0","6","","","1","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477531","GM11607-3","","plot","6152510","202240BCEPR_cere_rep1_GM11607-3_15","1","1","15","4","2","test","","","","","","","32.0795323830958","","90","32.3412698412698","16.3","5","2","19","","10","3","","","5","3","","2","","","","","4400","401","0","8","","","1","","7"," (Operator: lizbethpino, Time: )"
